,model_id,model_scale_factor
80,966289,0.6406214014240503
81,966728,4.17241325498964
82,966731,1.3765194569915757
83,966768,4.517744011996168
84,966774,0.6502684723815455
85,966838,2.69254609807039
86,967058,6.543701300292815
87,967068,5.117481892014468
88,967390,0.7466065374823736
89,967395,0.81373021352078
90,967488,14.058277921765622
91,967846,1.5199952096573692
92,967851,2.8281923772698243
93,967935,1.283967391304348
94,968130,2.907863979331925
95,968133,1.1840841478747588
96,968157,3.826903603124999
97,968161,4.49873778413553
98,968165,0.8157423149184938
99,968192,2.7439222042139386
100,968379,2.238474687954593
101,968432,1.2764144158314499
102,968439,0.6614060507785898
103,968656,1.3658790828192675
104,969120,6.1416036493061865
105,969121,0.5867518294697422
106,969148,10.986174396877965
107,1041986,1.2321863576327245
108,1042303,1.8542257094404169
109,1097981,2.301016803250224
110,1157852,0.13088317741422864
111,1157860,0.2475114479636431
112,1163542,0.7300662580041981
113,1163607,0.2229753796231423
114,1163704,8.722644982181324
115,1163836,0.25252591931834767
116,1322888,2.105636160714286
117,1788429,1.5768037614152994
118,2394943,6.69068323217797
119,2556064,2.390746304445709
120,2675462,2.726772203272945
121,2688343,0.00013157870116462677
122,2690402,0.5264976444568787
123,2778679,2.2415335132772234
124,2855045,2.472013649305501
125,2906618,0.006307442434614023
126,3151951,0.5637632672796089
127,3185449,62.36661263199923
128,3185473,33.31599973324708
129,3197315,0.03787962848888608
130,3256877,0.0037579102402160716
131,3332921,2.216332268179281
132,3365153,1.169054152217178
133,3568836,7.359925972858451
134,3797959,1.7498234692252879
135,4165898,0.8280389378329278
136,4413670,0.5116034581189645
137,4449969,0.10627981715810955
138,4451580,2.4114961578104177
139,4451823,2.2888656021792504
140,4743808,0.7200207867981587
141,4751096,0.6521632428805437
142,4766980,2.3758117240460797
143,5591048,7.982333657314185
144,5593962,0.1587973014351918
145,5992352,0.9854732804932052
146,5998296,5.096326427026673
147,5998369,11.701164289129611
148,6028998,0.30151865690938395
149,6173467,5.463003995877129
150,6329815,0.13450781721778224
151,6344628,0.001258906774034259
152,6359013,0.007433357485031264
153,6532505,0.4988156828943128
154,8001768,0.08176007037450224
155,8003873,0.15933588340858978
156,8009005,0.05168366394008565
157,8011218,1.6343624014705844
158,8013703,0.00561906765726311
159,8013707,1.0452183605315517
160,8017150,0.00021835510805205688
161,8019129,2.370882643818244
162,8019954,1.0
163,8021240,0.9172088224956334
164,8022237,5.118924130508095
165,8022238,3.4529128666044597
166,8023151,2.4408212560386473
167,8023306,0.0018525362159684197
168,8023308,0.003289013636351488
169,8023316,0.005668532483791282
170,8023965,0.13491597403531871
171,8024548,3.936952537278577
172,8026402,4.808032957800654e-05
173,8027171,16.307802382739286
174,8027255,0.6523697848283877
175,8030251,1.025385624290168
176,8032862,3.7135195607579807
177,8040221,9.325997361830025
178,8040596,2.752287546732339
179,8042506,1.0316897771441187
180,8046236,4.493103316673734
181,8049106,3.2593136316001234
182,8050565,0.0015420183381333087
183,8052351,2.802437488804134
184,8052404,0.000373215898015272
185,8055369,21.02421087481485
186,8056700,9.203234607464081
187,8056757,0.3635615442135689
188,8057788,0.22982540404725663
189,8058215,0.19237097937528763
190,8058217,2.6097263874492764
191,8058330,0.24633682244500524
192,8058344,3.5167156322401434
193,8064899,2.20739898297866
194,8071204,0.053609056894024454
195,8071566,0.005602520729962782
196,8071569,5.3885785648223144e-05
197,8072128,8.119076819598966
198,8073384,1.4594736394956485
199,8073464,5.7065702973726165
200,8076956,0.0014437771257411823
201,8083049,0.004745826592072656
202,8084089,9.938137692579275e-05
203,8088887,0.0004111604771273485
204,8096080,0.5994370258857701
205,8096081,0.515963678333905
206,8097229,0.044275087330819446
207,8099027,2.5268101756494405
208,8101676,2.1597176595912573
209,8110461,1.2655400921087672
210,8110638,0.09389178659402107
211,8110641,0.024650954081384718
212,8110746,8.434748656473301
213,8110747,0.31513027049821385
214,8111158,0.0983689346280914
215,8111804,0.05832180062162991
216,8111805,0.09985499225349224
217,8112813,2.6716997337435804
218,8112814,2.2605407177360806
219,8113296,0.4814493161157664
220,8116785,3.266136451620537
221,8124901,0.0011446485327116047
222,8125094,2.286036720806534
223,8125319,0.003060416333858278
224,8125767,6.872854476280603
225,8126257,2.2572597479875163
226,8126326,0.3657196695576933
227,8126339,0.4382669007790816
228,8126424,2.0
229,8127600,0.2323048625656812
230,8129813,0.0078056217814048414
231,8131680,0.0004021840098702629
232,8131781,6.210585192131579
233,8132228,0.02330181064303653
234,8132231,0.02472298905604712
235,8134112,1.4078947368421053
236,8138644,0.0001303716625513751
237,8150805,0.0007809995773317417
238,8151555,2.9620324531891526
239,8152244,0.5371067933624063
240,8152245,0.09818176811219895
241,8153999,9.07210275331559e-05
242,8154331,0.1006742808572329
243,8155055,7.499483033687812
244,8155087,0.03499891423465679
245,8155327,1.6276119352480214
246,8155549,5.671153645597726
247,8156301,2.5330606661968535
248,8156302,1.4841003808168745
249,8156593,1.7811814234583114
250,8157538,0.26877893813731724
251,8158024,0.11400900622564165
252,8158439,2.9688598950262595
253,8160197,3.5346939319118387
254,8163321,0.869360654029786
255,8165495,0.00014219398979326963
256,8166095,2.4651043298661666
257,8166930,1.4688324662957672
258,8166945,23.256966707884235
259,8167520,0.017398986356724395
260,8167911,4.13253310559748
261,8168137,6.135641089538826e-05
262,8168164,9.054341547308649
263,8168180,0.7115384615384616
264,8168308,0.0015104045199730806
265,8169215,0.10478717841254558
266,8169416,0.5764817815139163
267,8169419,0.06052520492059058
268,8169680,4.132588511287976
269,8172380,0.5277428332312478
270,8172540,1.9245203785990697
271,8172744,1.3391393412855417
272,8172769,0.05640098430058926
273,8173324,0.10289147744041686
274,8173626,1.5062552701558862
275,8173722,0.6770047763198334
276,8174559,3.8991492978363222
277,8174560,2.234332219120341
278,8174619,2.9727487364948826
279,8174621,2.1756986757683494
280,8174622,1.3845874568645529
281,8174623,1.0413716083816118
282,8175646,8.814145744115113
283,8177504,3.803509646702767
284,8177653,6.055657958026691
285,8179000,0.09311923273772389
286,8181753,0.0012658612565900377
287,8182824,0.788741623781571
288,8183037,6.906021984257561
289,8184526,1.5819730979015925
290,8185065,0.014374928140523737
291,8185817,6.734564400796376
292,8186622,1.245312437216766
293,8187230,1.3325356226592031
294,8187575,0.0001230930119929171
295,8188585,1.0174505852374975
296,8189095,1.2534565050933677
297,8189204,9.036604015204087e-05
298,8189216,9.978132817804168
299,8189485,0.0033874406232067356
300,8189505,1.4248683777836024e-05
301,8192083,0.701474939103223
302,8192599,3.1975987299172983
303,8192701,1.7170710341712907
304,8193225,0.28345458358858255
305,8194036,3.0697103309705863e-05
306,8194038,7.125913248592368e-05
307,8196038,0.0011414854299043637
308,8196042,0.0015045770514708816
309,8197111,0.0013323904952853717
310,8199510,12.519123858101322
311,8200579,13.98345361533403
312,8200697,0.002419296001980862
313,8200699,0.013014050153387984
314,8200975,2.844854234294101
315,8201983,0.6285574512349588
316,8202041,2.1726648351648348
317,8202785,18.445672938901346
318,8203080,17.222155853219835
319,8203872,0.00022888016029263465
320,8203883,0.009750636432424216
321,8203903,2.0254709116359795
322,8203905,0.9451987049146111
323,8204042,3.8801772043030267
324,8204054,0.0031148723231950136
325,8204301,1.1961165048543687
326,8204350,1.9609157405202203e-05
327,8204381,13.391515867691444
328,8204961,2.4623263581854413
329,8206212,1.7914861012051084
330,8207355,15.78686936230601
331,8207988,0.06112064840846989
332,8208098,1.0
333,8208174,1.8276394130583469
334,8208814,2.2326358148239445
335,8209351,3.657833689348029
336,8210216,2.411129775041592e-05
337,8210243,0.24851319829199398
338,8210729,3.416038473915887
339,8211688,0.0005866006660719853
340,8211689,0.0002292726267753468
341,8211912,0.6817955716815342
342,8211980,7.310811855212505e-06
343,8212072,1.0708265914496635
344,8212649,0.6972938541780457
345,8212786,2.4947457378012934
346,8213655,5.269612706574684
347,8214026,5.507904803675726
348,8214626,6.300611068846412
349,8215322,4.203114923401352
350,8215359,0.002383545043758159
351,8215793,2.3569861338790945
352,8215998,1.8545154460257496
353,8216605,1.8364955161446395
354,8216610,1.372351797862002
355,8216983,4.821010752897464
356,8216984,18.975473393832033
357,8217410,0.0003321581304250836
358,8218893,0.8201372058636884
359,8219789,0.20650316042294314
360,8221598,0.0002120610339438108
361,8221897,0.8310753917948592
362,8222195,0.0011709167442071418
363,8222568,5.541641006052813
364,8224360,0.5783504231348179
365,8224362,3.1997227475748047
366,8225431,2.2289768983898037
367,8225496,1.026222224223888
368,8225606,0.014842261897785178
369,8226830,4.283107774397026
370,8226832,1.8117339225885147
371,8227508,4.06230435901919
372,8227769,2.889188338990397
373,8227890,9.417480444714915
374,8228383,0.29546965055930396
375,8228616,7.897484644744125
376,8229368,1.8678137614797825
377,8229681,0.48492018511991963
378,8231271,0.005236709156858743
379,8231446,0.772425533432397
380,8231448,0.11514871830306929
381,8232011,0.0030539177361358885
382,8232155,0.015351047279582334
383,8235106,0.6422956844215285
384,8235737,2.6715591901052766e-05
385,8235746,2.262289803220036
386,8237720,0.0010902664095669464
387,8238238,2.116325040967291
388,8238442,0.0011547012376274424
389,8238743,0.009611205944224085
390,8238907,0.002804217118775631
391,8239236,9.466164422008445
392,8239628,10.569783781175795
393,8239746,0.034864522735757644
394,8240032,2.2502928431540434
395,8240232,0.000518994494299468
396,8240416,0.07656237233733394
397,8240895,1.0537120612437811
398,8241046,0.013841503813881923
399,8241075,10.7809307828302
400,8241402,0.2639847487849417
401,8241455,0.0005668218336361471
402,8241458,0.0007796096053074159
403,8241468,0.3656375985294156
404,8241485,0.029331498785977572
405,8241826,0.0005334466203730933
406,8241831,0.05599622012112873
407,8241832,0.0514021146130528
408,8242565,0.08470152702852801
409,8242606,3.3542906836522897
410,8242821,0.00019936868107994825
411,8242831,0.5993664408690322
412,8242945,0.06320682655526101
413,8242958,0.0015122887896871027
414,8243013,0.06190474115202457
415,8243023,5.805646649107941
416,8243066,1.3050934992560161
417,8243208,0.7496063645507943
418,8243713,0.026585494421605328
419,8243716,0.0005315441578335941
420,8243857,0.000109052740631688
421,8244517,0.5751198506732585
422,8246153,2.906857660522046
423,8246255,0.00048022970613706916
424,8247922,1.2261015122399797
425,8248667,1.4062957733139125
426,8248668,0.48507181562882595
427,8248670,1.7910060355414636
428,8248866,0.575708497302237
429,8249288,0.03966345576515268
430,8249782,2.2376638423516657
431,8271149,0.24382640600679226
432,8271347,0.8057692307692309
433,8271464,7.339309740275588
434,8271706,9.611081498225428
435,8271906,0.0008035711109625566
436,8272306,9.009504141813365e-05
437,8272494,0.020391150126918816
438,8272497,0.00045512511209698644
439,8272816,0.0006697204872047045
440,8276725,3.137846164618341
441,8276819,0.002778208903170565
442,8276820,0.0008630198852938469
443,8276822,0.0008970924190791665
444,8276823,0.0025398087022834586
445,8276861,0.00011988712120588577
446,8277028,0.5936615143085616
447,8277361,1.719433340522842
448,8277362,3.630080235002231
449,8277366,24.16196273870454
450,8277648,1.1962223630506665
451,8278005,2.0
452,8278028,0.000565633748555752
453,8278186,0.2780857750654311
454,8278574,3.9235517734454016e-05
455,8278587,1.1538947780816013
456,8278626,4.871574723005273
457,8278628,0.00022742795179966888
458,8278894,3.4608365339937985
459,8279042,0.7358588299887099
460,8279151,0.00038925698613191337
461,8279152,0.0008285825142734731
462,8279153,0.0029069378551933914
463,8279563,1.7164905249765692
464,8279772,0.00015207333573195926
465,8279999,0.00014757257799590456
466,8280294,0.07125007109132674
467,8280449,0.859596544998159
468,8280990,0.00012496651165446203
469,8281034,0.0001071855220957955
470,8281184,6.089597239686711
471,8281238,5.345044601082721
472,8281243,4.980080790361622
473,8281300,1.4139980729493427
474,8281302,4.432216756267475
475,8281312,3.1641050642071624
476,8281542,0.0013718026092212328
477,8281543,0.0008863275884764237
478,8281750,0.13263365799925095
479,8281752,4.407842508535377
480,8281837,8.172476963567269e-05
481,8281848,2.0537546853573425
482,8281866,0.04063570324805342
483,8281869,1.2000873963199643
484,8281895,7.373117078819294
485,8281896,5.78064114370396
486,8281897,0.6338995852705811
487,8281918,0.001284886491172398
488,8282182,6.849131236072505
489,8282195,3.958016328900644
490,8282199,2.3056104020365877
491,8282219,3.2463902553441475
492,8282310,6.202881362450485e-06
493,8282322,3.242791941691797
494,8282495,0.5862651214326281
495,8282503,0.2282618292468764
496,8283435,0.04504765073300018
497,8283693,0.5433418149732446
498,8283763,0.21821361936185757
499,8284068,0.0012504125871561427
500,8284091,0.0041990560033908
501,8284123,0.0006269480170529861
502,8284291,0.000463244186729632
503,8284431,0.5421049499612752
504,8284967,0.0009137718009938908
505,8285189,0.00017199766970899108
506,8285500,0.030259177809551913
507,8285574,4.065744753307967
508,8285595,0.00010725258099504211
509,8286067,0.0002234240156897517
510,8286469,6.438031102520166
511,8286819,0.445622712414075
512,8286996,6.8107616918536875
513,8287010,0.00887115180155129
514,8287477,0.5939590382432826
515,8287706,0.3293649190293697
516,8287708,0.3062635111135041
517,8288429,1.5513510141552438
518,8288487,0.0029545179106581446
519,8288505,0.07111914496096483
520,8289416,0.0008798713327838448
521,8289839,4.6084294730694895
522,8289840,4.734747007647361
523,8289874,2.0231054387122365
524,8289893,0.002058466508943545
525,8289896,0.5465104520681392
526,8289897,0.6891185688099948
527,8289899,0.3836395332763179
528,8290418,0.05044920165159827
529,8290419,0.06872918436787087
530,8290599,0.00018860702919398927
531,8292181,0.4187143527908167
532,8292246,0.254784255599473
533,8292805,0.00025732404783275644
534,8293037,1.0
535,8293634,3.0690686737401798
536,8294373,0.01925852003675866
537,8294505,0.002821177097502024
538,8294530,6.224765445391848
539,8294574,0.7952545454080497
540,8294619,0.0008869752769182905
541,8294668,0.9281729027676636
542,8294849,0.00034272927750006113
543,8294850,2.549444763066699
544,8294852,0.09596250575929627
545,8294909,0.0005601134339406135
546,8294910,0.0004613447910309566
547,8294917,0.0029794811737709637
548,8294918,0.0005261582736000315
549,8294983,0.5533708310265439
550,8295138,2.2591687360648725
551,8295325,4.495323267796319
552,8295326,4.358446524957809
553,8295329,0.19602235923150038
554,8295634,0.9482965913820186
555,8295945,9.759456803986245e-05
556,8296115,3.1467101706599467
557,8296143,2.379524405629382
558,8296177,10.439538279508296
559,8296178,16.17244993090457
560,8296288,0.0019351071610001355
561,8296503,0.0011815924308922411
562,8296543,0.0026147249014938554
563,8296700,0.7831250221473517
564,8296780,1.3793384892962544
565,8296796,0.0011498892433403473
566,8297273,0.27885554487667
567,8297562,4.967426435857441
568,8297604,0.37038857226595173
569,8297617,0.0015834060834109492
570,8297621,0.00019065422039797505
571,8297639,0.0003623331665739979
572,8297642,0.0003338471328454297
573,8297657,2.7999053258679145e-05
574,8297745,0.0004657591232037096
575,8297752,7.775200715982927e-05
576,8297920,0.38765826818139676
577,8298081,0.0009240039526468084
578,8298088,0.09270925185626261
579,8298195,0.2602223546178786
580,8298283,0.0007738332227641562
581,8298286,0.6856614853376266
582,8298318,1.6240868445072687
583,8298319,2.0725731104982525
584,8298356,0.3548847213739497
585,8298483,0.0005832879157570634
586,8298511,2.9931602860181716e-05
587,8298668,1.9715658248226398
588,8298765,0.020904939663559892
589,8298790,0.00030111443267660484
590,8298799,0.13542060184221508
591,8298800,0.00017718715393134
592,8298802,0.00036832449752297947
593,8299075,0.0031858066443166263
594,8299141,0.0037037037037037034
595,8299213,1.5999995407361514
596,8299278,4.6204046994988704e-05
597,8299370,0.17215516674156317
598,8299373,0.0016400945733988927
599,8299382,0.06453962104193284
600,8299392,0.7231315420997761
601,8299496,5.615661592263125e-05
602,8299522,0.004524886877828055
603,8299616,0.010787935645846259
604,8299643,0.20791400587929806
605,8299783,0.00021296048887106483
606,8299794,3.6581697770142286e-05
607,8299836,0.00012334087926073353
608,8299844,0.015260058141368443
609,8299870,0.0002785233199979744
610,8300018,0.0006630589284471147
611,8300055,0.00193912001157181
612,8300095,0.002365489492268412
613,8300158,1.5745153746475213
614,8300177,0.01713752757911126
615,8300253,6.67365284322262
616,8300267,0.07337635620115798
617,8300280,0.0012021218128772757
618,8300339,2.267599977223218e-05
619,8300350,0.000957315474191632
620,8300402,1.2713703293949377e-05
621,8300513,0.00012724425421951153
622,8300693,0.016237643217522357
623,8300838,8.08195389886413
624,8300870,9.233498434964959e-05
625,8300878,4.8021162544157875e-05
626,8300923,0.1101078570350451
627,8301065,1.1824575411351104
628,8301066,1.9211091133508633
629,8301094,0.8175424588648902
630,8301271,0.00017614804843353937
631,8301304,0.0002802837932298028
632,8301380,2.6682892102658218
633,8301391,1.7485518178343558
634,8301392,4.381067158954536
635,8301690,4.909905814344328
636,8301697,0.025035865319818842
637,8301704,1.0
638,8301906,0.00013407280263422338
639,8301934,0.4872675967737333
640,8302327,0.0268070285761809
641,8302360,1.0536079503373994
642,8302449,2.043546359515658
643,8302450,3.196122028787706
644,8302468,0.003757548257907382
645,8302485,0.005465439252068872
646,8302567,0.9743104418011383
647,8302673,0.0010062456627342124
648,8302749,0.0023852408464117205
649,8302792,5.929379455851078
650,8303059,0.00028352690042515445
651,8303065,0.925736058741654
652,8303083,9.97881042724092e-06
653,8303438,8.186972596925454
654,8303520,0.0
655,8303580,15.923993220407162
656,8303660,2.210166247855545
657,8303706,4.620966150949775
658,8303767,0.0069683691685871905
659,8303768,0.0
660,8304111,5.22804392745641e-05
661,8304218,0.004641081089226163
662,8304686,0.00034367020469630404
663,8305053,0.3341518813051885
664,8305054,0.8979345447305888
665,8305064,0.010076698841937464
666,8305120,0.862992442086577
667,8305145,0.15742865504666306
668,8305246,2.9552919716351225
669,8305451,1.4745977929260443
670,8305574,5.210884302116803
671,8305772,6.575616990707659
672,8305913,0.017604584850959844
673,8305983,3.9692873999081466
674,8306013,6.380750773178742
675,8306279,4.560094345595637
676,8306280,6.919572003408509
677,8306395,0.8085344104720376
678,8306457,7.039160799512431e-05
679,8306471,2.040151302389205
680,8306488,0.35014781452859983
681,8306929,4.550119858347326
682,8307070,11.46290778632275
683,8307421,0.10010920568161243
684,8307432,34.22437311683394
685,8307612,6.8132413041472155
686,8307675,0.8996773897963762
687,8308017,2.1581479914009067
688,8308090,0.38473053864943746
689,8308324,3.418027629711264
690,8308506,0.03751178883055509
691,8308773,1.160810606098426
692,8309172,0.6508660337028789
693,8309176,0.3296803274129799
694,8309599,1.3325969752421734
695,8309913,0.00327918474422359
696,8310433,0.003143245268903861
697,8310899,3.0563719098551294
698,8311057,2.1147875656525272
699,8311089,7.126350877898703
700,8311092,2.499810113328729
701,8311102,1.66478987657268
702,8311104,0.2989295073782866
703,8311605,0.7556382608184457
704,8311814,0.02144348569797138
705,8311840,0.00012244919548876266
706,8311847,8.846946817755235e-05
707,8311896,0.048889423619087234
708,8311913,0.0007837086282901083
709,8312346,1.8167008037422345e-05
710,8312461,0.00035518059687316756
711,8312468,0.13219275296305438
712,8312475,0.00017398010043824177
713,8312533,2.634716250641654
714,8312721,0.00018723529715766653
715,8312831,0.004184844957431574
716,8312852,0.03436724877636671
717,8312856,0.03677128434311867
718,8312863,8.274234100880552e-05
719,8312866,0.20595087360637643
720,8312867,0.0074345927266687315
721,8312868,0.00011340695262532768
722,8313095,2.2088918411763037
723,8313112,0.05
724,8313140,0.022113641840918945
725,8313153,10.562857535515153
726,8313941,0.3498502626149879
727,8313945,0.9814354967516075
728,8313985,2.4339100940972758
729,8313986,1.1659577023342402
730,8314896,5.872334304430874
731,8314964,0.06207466320610251
732,8315190,3.2312302503159036
733,8315207,0.04454770729727719
734,8315772,1.3709635845050903
735,8315949,0.022922135652737458
736,8315962,1.6818257199474174
737,8315985,1.2643963677743157
738,8316087,0.5537900202966723
739,8316088,0.47218181923736424
740,8316244,15.02906348510589
741,8316404,1.9584732059581516
742,8316444,0.20114398672033357
743,8316547,2.9025699892790224
744,8316583,7.683589773142012e-05
745,8316584,0.00018746201191942901
746,8316590,0.16830402628091642
747,8316591,0.00010333379670460667
748,8316600,6.857757596801057e-05
749,8316607,0.22026379318575523
750,8316818,0.0004690938867449905
751,8316951,0.002783884397362276
752,8316962,3.793780817708397
753,8316996,4.761804320463542
754,8317115,1.7147373950089895e-05
755,8317149,0.00022174611495781626
756,8317150,8.861139670480304e-05
757,8317229,0.22041872371607943
758,8317292,2.065378840993949
759,8317458,6.412952261288398e-05
760,8317459,2.1938390002123853e-05
761,8317463,0.30163320383039605
762,8317486,0.003785895618029265
763,8317487,0.37394964820358895
764,8317488,0.27928550046889894
765,8317693,0.18344127375064118
766,8317699,5.275956031418325e-05
767,8317709,0.674646774125931
768,8317719,0.10909284438699689
769,8317724,2.798722035501569
770,8317725,0.26296290275008705
771,8317726,5.711292758080782e-05
772,8317737,1.4540031336407209
773,8317755,0.0026656798282351252
774,8317757,0.001074766288316456
775,8317837,0.333716056652774
776,8317855,0.00367695323771133
777,8317909,2.7439441748153524
778,8317925,0.000161835623964728
779,8317965,0.6487514543696359
780,8318100,19.493912363017273
781,8318103,8.100077331626117
782,8318430,0.9909777272078331
783,8318547,0.4962245689020226
784,8318548,0.11965745321916345
785,8318564,2.3297872340425534
786,8318604,0.028311325359698578
787,8318953,7.373149156619664
788,8318960,1.9560687332401347
789,8318973,0.018316796016868482
790,8318975,0.012839938274874837
791,8319029,0.05925161339943131
792,8319097,6.194489852769548
793,8319121,0.015733705147696665
794,8319122,0.0016598171585211006
795,8319291,2.30088707488027
796,8319416,1.0732981273795152
797,8319419,0.005329251300440948
798,8319540,0.7953448061776872
799,8319541,0.04566896580286864
800,8319542,0.055332255927201736
801,8319543,0.06292725988709584
802,8319558,27.573213830593026
803,8319599,0.00018814687737268472
804,8319724,0.04318410103368052
805,8319808,1.6780853309348926e-05
806,8319832,0.00028201711631327907
807,8319833,0.07914837403738609
808,8319836,0.0096383910498088
809,8319837,3.2269022642934686e-05
810,8319839,1.1876976976804047e-05
811,8319894,6.293571559334903e-05
812,8319993,9.09020366843918
813,8320128,22.073411052833006
814,8320322,2.2365504175376754
815,8320323,1.0409371024978284
816,8320624,9.850650052606417
817,8320855,0.3765858558498969
818,8321826,0.3635523127474557
819,8322022,1.9323397941871319
820,8322076,0.6416483350010428
821,8322077,3.332122529969976
822,8322192,7.513318340726414
823,8322399,1.0288566594808135
824,8322458,0.026843223791106537
825,8322807,7.180175548512768
826,8322808,6.09702396958668
827,8323076,5.792689994336563
828,8323820,2.1107411557988276
829,8323997,0.025832671953182482
830,8324345,0.9031032756266372
831,8324354,2.6646907623427674
832,8324625,9.626332199397522
833,8324626,24.35501453394294
834,8324693,2.0859367158076045
835,8324694,4.068835378736325
836,8324695,0.9004395503841419
837,8324697,1.0940528576744923
838,8324945,0.0002742843516459364
839,8325142,8.990985249311075
840,8325183,0.10008973720708796
841,8325288,1.137046054786789
842,8325290,1.1675876238178455
843,8325385,0.07227401928400064
844,8325387,3.104378572078379
845,8325398,0.00924420016987494
846,8325467,2.1066463153078834
847,8325469,6.194730072855704
848,8325524,4.308667930849128
849,8325541,6.233966191387179
850,8325578,3.678523088545643
851,8325701,0.5519278701348034
852,8325702,4.6553652690378815
853,8325711,0.10440933999387055
854,8325713,0.014941016384650741
855,8325721,0.00013256979307066998
856,8325838,0.005288690229379585
857,8325856,0.00016545676407933653
858,8325880,0.000550467932401495
859,8325911,0.0002659518783203429
860,8325973,0.000241504505797415
861,8325998,0.023621060067409817
862,8326009,0.029581678095116897
863,8326155,1.1198418106077905
864,8326326,0.19093263704185906
865,8326347,0.16875921931954233
866,8326594,0.46444769398038516
867,8326605,0.11696477920708706
868,8326637,0.0003592814371257485
869,8326660,6.836710424375057
870,8326756,0.1844345973188878
871,8326832,2.8612935745625387
872,8326833,2.6632343723690437
873,8327104,2.6791307003184044
874,8327267,12.659247124176193
875,8327282,0.2669874768002293
876,8327535,3.0319237923401756
877,8327598,1.3062758681951803
878,8327600,2.8911644017857823
879,8327611,6.026956465671159
880,8327652,0.12166613061705887
881,8327763,2.0373731467815337
882,8327910,0.013005498309088277
883,8327912,5.28947644163191
884,8327966,6.4812253810024325
885,8327967,5.154748807204134
886,8327980,0.1307092310514671
887,8328053,7.357449456355832
888,8328067,3.4358256293313416
889,8328370,0.09796236730145957
890,8328464,0.0789830565369235
891,8328471,2.958234797619088
892,8328472,2.944924679844901
893,8328473,2.5218996128459645
894,8328536,1.4955420654720737
895,8328723,15.143748105620896
896,8328759,0.4718830146024945
897,8328809,0.16993587267671806
898,8328905,0.23719456598620714
899,8328910,0.00855221848942378
900,8329002,0.34543235719710863
901,8329069,13.716941461541763
902,8329070,3.433713035614035
903,8329072,0.012109389034892146
904,8329076,0.03510364343591258
905,8329319,2.5990826237846
906,8329332,4.604520342321981
907,8329334,14.607945700454437
908,8329335,6.082002690609001
909,8329394,3.5046191841374554
910,8329406,0.00277512740169548
911,8329439,16.007294696551984
912,8329443,4.926205664331138
913,8329498,3.5928453599493446
914,8329518,0.007992287061647995
915,8329520,0.0016084975989003466
916,8329538,0.04755974367417365
917,8329543,0.014297696843750755
918,8329648,0.016412525137235397
919,8329697,1.9962021224046451
920,8329778,2.113023948477508
921,8329918,0.009314931699876646
922,8329939,3.9858645034433207
923,8329967,0.11787426442632716
924,8330020,0.4646697426290221
925,8330025,5.753320879118127
926,8330033,0.44652333985044906
927,8330056,0.25025478891083663
928,8330061,0.0006332556999589952
929,8330062,0.7860397446275115
930,8330071,1.1896733959489605
931,8330077,0.470306397147017
932,8330088,0.16587547055870777
933,8330234,0.5692439529805265
934,8330235,0.27906118344865005
935,8330293,0.06422283223765443
936,8330306,7.985876390670685
937,8330385,2.958653342577714
938,8330395,6.707630547370708
939,8330397,0.42922275179144415
940,8330434,2.3121823178194525
941,8330435,6.37746717699825
